date,state,temp_high_f,temp_low_f,precipitation_in,snow_in,condition
2023-06-29,NY,95.4,24.1,0.0,0.0,partly_cloudy
2023-06-29,SC,99.0,17.7,0.91,0.0,cloudy
2023-06-29,MP,97.3,29.1,0.52,0.0,rainy
2023-06-29,AR,71.2,77.9,0.01,0.0,cloudy
2023-06-29,AZ,80.7,44.8,0.0,0.0,cloudy
2023-06-29,TN,85.1,55.2,0.24,0.0,partly_cloudy
2023-06-29,WA,86.7,21.4,0.03,0.0,partly_cloudy
2023-06-29,CT,93.6,29.1,0.0,0.0,cloudy
2023-06-29,CA,55.7,25.4,0.0,0.0,rainy
2023-06-30,HI,65.9,53.9,0.0,0.0,cloudy
2023-06-30,NY,84.6,85.7,0.21,0.0,rainy
2023-06-30,SC,66.1,-0.5,0.15,0.0,partly_cloudy
2023-06-30,MP,54.5,66.1,0.39,0.0,partly_cloudy
2023-06-30,AR,58.1,33.6,0.13,0.0,partly_cloudy
2023-06-30,AZ,92.4,17.9,0.0,0.0,cloudy
2023-06-30,TN,91.3,40.7,0.62,0.0,partly_cloudy
2023-06-30,WA,95.0,38.1,0.0,0.0,snowy
2023-06-30,CT,56.3,23.8,0.17,0.0,partly_cloudy
2023-06-30,CA,77.8,66.7,0.09,0.0,sunny
2023-07-01,HI,75.6,25.0,0.0,0.0,sunny
2023-07-01,NY,101.0,33.4,0.34,0.0,partly_cloudy
2023-07-01,SC,52.8,55.2,0.0,0.0,rainy
2023-07-01,MP,75.1,57.1,0.19,0.0,snowy
2023-07-01,AR,58.0,55.0,0.0,0.0,sunny
2023-07-01,AZ,60.9,49.1,0.13,0.0,partly_cloudy
2023-07-01,TN,79.3,58.5,0.25,0.0,partly_cloudy
2023-07-01,WA,88.3,30.7,0.04,0.0,cloudy
2023-07-01,CT,69.9,55.8,0.24,0.0,rainy
2023-07-01,CA,53.2,36.5,0.0,0.0,sunny
2023-07-02,HI,77.1,43.0,0.04,0.0,sunny
2023-07-02,NY,56.7,42.3,0.2,0.0,snowy
2023-07-02,SC,49.0,47.3,0.0,0.0,cloudy
2023-07-02,MP,65.8,23.2,0.0,0.0,partly_cloudy
2023-07-02,AR,57.8,32.1,0.0,0.0,sunny
2023-07-02,AZ,93.4,17.7,0.47,0.0,partly_cloudy
2023-07-02,TN,63.1,50.5,0.34,0.0,rainy
2023-07-02,WA,58.6,36.4,0.3,0.0,cloudy
2023-07-02,CT,85.5,65.4,0.0,0.0,sunny
2023-07-02,CA,103.9,64.6,0.61,0.0,partly_cloudy
2023-07-03,HI,56.2,61.4,0.44,0.0,cloudy
2023-07-03,NY,91.9,79.4,0.13,0.0,rainy
2023-07-03,SC,63.2,35.9,0.0,0.0,cloudy
2023-07-03,MP,59.1,71.9,0.02,0.0,rainy
2023-07-03,AR,52.9,42.2,0.02,0.0,partly_cloudy
2023-07-03,AZ,61.1,42.1,0.0,0.0,cloudy
2023-07-03,TN,29.5,50.4,0.0,0.0,partly_cloudy
2023-07-03,WA,88.9,46.2,0.0,0.0,sunny
2023-07-03,CT,18.5,38.5,0.08,0.0,sunny
2023-07-03,CA,91.9,23.0,0.3,0.0,rainy
2023-07-04,HI,82.0,51.5,0.22,0.0,partly_cloudy
2023-07-04,NY,65.2,51.3,0.94,0.0,rainy
2023-07-04,SC,63.9,59.3,0.0,0.0,sunny
2023-07-04,MP,74.9,92.4,0.0,0.0,snowy
2023-07-04,AR,78.6,68.0,0.0,0.0,rainy
2023-07-04,AZ,74.5,61.6,0.04,0.0,rainy
2023-07-04,TN,36.4,36.3,0.0,0.0,cloudy
2023-07-04,WA,15.6,31.8,0.26,0.0,snowy
2023-07-04,CT,84.7,6.7,0.0,0.0,cloudy
2023-07-04,CA,56.3,83.2,0.08,0.0,sunny
2023-07-05,HI,71.2,77.6,0.32,0.0,snowy
2023-07-05,NY,74.6,74.5,0.0,0.0,cloudy
2023-07-05,SC,54.9,25.7,0.0,0.0,cloudy
2023-07-05,MP,94.6,42.0,0.43,0.0,rainy
2023-07-05,AR,81.5,48.0,0.0,0.0,partly_cloudy
2023-07-05,AZ,46.2,40.9,0.16,0.0,partly_cloudy
2023-07-05,TN,45.0,46.2,0.0,0.0,partly_cloudy
2023-07-05,WA,99.6,77.3,0.0,0.0,rainy
2023-07-05,CT,44.3,62.5,0.0,0.0,snowy
2023-07-05,CA,104.4,67.2,0.17,0.0,rainy
2023-07-06,HI,101.8,55.6,0.32,0.0,rainy
2023-07-06,NY,79.7,46.4,0.45,0.0,rainy
2023-07-06,SC,14.4,58.8,0.11,0.0,rainy
2023-07-06,MP,68.0,60.8,0.61,0.0,snowy
2023-07-06,AR,81.1,35.1,0.23,0.0,partly_cloudy
2023-07-06,AZ,68.6,64.1,0.19,0.0,sunny
2023-07-06,TN,48.8,45.4,0.2,0.0,snowy
2023-07-06,WA,70.8,47.2,0.23,0.0,partly_cloudy
2023-07-06,CT,68.8,65.2,0.64,0.0,cloudy
2023-07-06,CA,40.2,60.5,0.23,0.0,rainy
2023-07-07,HI,88.6,54.1,0.0,0.0,cloudy
2023-07-07,NY,55.4,27.3,0.0,0.0,rainy
2023-07-07,SC,68.3,55.1,0.0,0.0,sunny
2023-07-07,MP,128.3,67.6,0.17,0.0,rainy
2023-07-07,AR,76.6,76.7,0.0,0.0,rainy
2023-07-07,AZ,87.5,13.5,0.06,0.0,partly_cloudy
2023-07-07,TN,33.2,67.7,0.0,0.0,rainy
2023-07-07,WA,89.0,68.2,0.0,0.0,cloudy
2023-07-07,CT,77.6,53.0,0.02,0.0,snowy
2023-07-07,CA,73.0,106.8,0.24,0.0,cloudy
2023-07-08,HI,17.5,90.1,0.51,0.0,sunny
2023-07-08,NY,74.1,65.5,0.23,0.0,cloudy
2023-07-08,SC,42.4,80.6,0.0,0.0,rainy
2023-07-08,MP,76.0,60.4,0.32,0.0,cloudy
2023-07-08,AR,63.4,-9.2,0.0,0.0,cloudy
2023-07-08,AZ,100.5,19.8,0.21,0.0,snowy
2023-07-08,TN,107.5,85.5,0.79,0.0,sunny
2023-07-08,WA,72.2,45.1,0.0,0.0,rainy
2023-07-08,CT,57.9,71.3,0.29,0.0,snowy
2023-07-08,CA,44.2,71.2,0.06,0.0,cloudy
2023-07-09,HI,48.4,-4.8,0.06,0.0,snowy
2023-07-09,NY,85.8,-2.2,0.0,0.0,rainy
2023-07-09,SC,21.8,48.6,0.0,0.0,sunny
2023-07-09,MP,78.4,56.3,0.12,0.0,sunny
2023-07-09,AR,75.3,80.9,0.0,0.0,partly_cloudy
2023-07-09,AZ,84.8,64.5,0.0,0.0,rainy
2023-07-09,TN,52.5,32.6,0.63,0.0,partly_cloudy
2023-07-09,WA,74.9,60.0,0.01,0.0,cloudy
2023-07-09,CT,82.2,42.1,0.0,0.0,sunny
2023-07-09,CA,88.7,28.8,0.34,0.0,partly_cloudy
2023-07-10,HI,83.0,48.5,0.64,0.0,rainy
2023-07-10,NY,61.0,43.9,0.0,0.0,sunny
2023-07-10,SC,114.5,43.2,0.17,0.0,partly_cloudy
2023-07-10,MP,68.6,55.1,0.0,0.0,cloudy
2023-07-10,AR,113.3,65.6,0.0,0.0,cloudy
2023-07-10,AZ,72.1,80.7,0.31,0.0,cloudy
2023-07-10,TN,66.1,29.7,0.11,0.0,sunny
2023-07-10,WA,79.2,33.9,0.08,0.0,cloudy
2023-07-10,CT,81.0,52.7,0.0,0.0,cloudy
2023-07-10,CA,101.9,62.4,0.0,0.0,sunny
2023-07-11,HI,88.0,69.5,0.07,0.0,partly_cloudy
2023-07-11,NY,54.1,79.9,0.0,0.0,cloudy
2023-07-11,SC,62.3,59.3,0.0,0.0,snowy
2023-07-11,MP,79.4,43.1,0.11,0.0,rainy
2023-07-11,AR,82.5,56.6,0.19,0.0,partly_cloudy
2023-07-11,AZ,98.9,66.1,0.1,0.0,partly_cloudy
2023-07-11,TN,104.7,72.5,0.0,0.0,rainy
2023-07-11,WA,50.3,26.5,0.0,0.0,snowy
2023-07-11,CT,80.7,61.8,0.15,0.0,sunny
2023-07-11,CA,71.2,36.4,0.03,0.0,sunny
2023-07-12,HI,40.1,16.2,0.76,0.0,partly_cloudy
2023-07-12,NY,60.8,64.5,0.0,0.0,snowy
2023-07-12,SC,55.8,65.0,0.14,0.0,rainy
2023-07-12,MP,60.9,53.9,0.24,0.0,snowy
2023-07-12,AR,62.7,51.6,0.53,0.0,rainy
2023-07-12,AZ,82.4,37.0,0.0,0.0,snowy
2023-07-12,TN,46.3,69.5,0.59,0.0,snowy
2023-07-12,WA,39.9,73.7,0.57,0.0,rainy
2023-07-12,CT,73.0,36.1,0.55,0.0,partly_cloudy
2023-07-12,CA,77.6,79.9,0.0,0.0,cloudy
2023-07-13,HI,63.2,96.4,0.0,0.0,sunny
2023-07-13,NY,93.2,84.8,0.0,0.0,rainy
2023-07-13,SC,58.8,44.1,0.0,0.0,sunny
2023-07-13,MP,60.0,70.0,0.16,0.0,rainy
2023-07-13,AR,65.4,41.5,0.0,0.0,snowy
2023-07-13,AZ,79.7,53.3,0.72,0.0,cloudy
2023-07-13,TN,58.8,89.3,0.5,0.0,cloudy
2023-07-13,WA,57.5,59.9,0.09,0.0,partly_cloudy
2023-07-13,CT,88.5,43.6,0.12,0.0,cloudy
2023-07-13,CA,44.8,30.5,0.65,0.0,sunny
2023-07-14,HI,69.0,39.0,0.0,0.0,partly_cloudy
2023-07-14,NY,57.5,23.8,0.0,0.0,partly_cloudy
2023-07-14,SC,73.4,38.2,0.0,0.0,rainy
2023-07-14,MP,63.4,14.2,0.0,0.0,sunny
2023-07-14,AR,85.0,68.5,0.0,0.0,cloudy
2023-07-14,AZ,83.2,54.0,0.48,0.0,partly_cloudy
2023-07-14,TN,104.2,102.3,0.35,0.0,cloudy
2023-07-14,WA,99.7,3.8,0.0,0.0,snowy
2023-07-14,CT,89.0,39.7,0.0,0.0,snowy
2023-07-14,CA,23.7,109.4,0.0,0.0,sunny
2023-07-15,HI,71.6,24.2,0.0,0.0,cloudy
2023-07-15,NY,73.0,74.7,0.0,0.0,partly_cloudy
2023-07-15,SC,65.3,56.2,0.0,0.0,sunny
2023-07-15,MP,49.5,94.3,0.05,0.0,snowy
2023-07-15,AR,82.5,37.4,0.0,0.0,cloudy
2023-07-15,AZ,73.8,37.1,0.0,0.0,rainy
2023-07-15,TN,58.5,55.0,0.0,0.0,sunny
2023-07-15,WA,57.1,45.2,0.49,0.0,cloudy
2023-07-15,CT,50.8,72.7,0.1,0.0,cloudy
2023-07-15,CA,56.9,6.4,0.47,0.0,sunny
2023-07-16,HI,51.5,42.8,0.09,0.0,cloudy
2023-07-16,NY,63.5,79.8,0.09,0.0,sunny
2023-07-16,SC,55.3,18.7,0.03,0.0,cloudy
2023-07-16,MP,29.7,53.9,0.04,0.0,partly_cloudy
2023-07-16,AR,86.9,37.0,0.0,0.0,snowy
2023-07-16,AZ,78.1,47.7,0.06,0.0,cloudy
2023-07-16,TN,67.2,51.7,0.26,0.0,snowy
2023-07-16,WA,69.9,61.6,0.11,0.0,snowy
2023-07-16,CT,98.7,57.0,0.0,0.0,sunny
2023-07-16,CA,67.9,49.8,0.0,0.0,cloudy
2023-07-17,HI,44.6,49.2,0.02,0.0,rainy
2023-07-17,NY,37.5,22.7,0.0,0.0,cloudy
2023-07-17,SC,75.3,50.1,0.0,0.0,snowy
2023-07-17,MP,84.4,69.0,0.26,0.0,rainy
2023-07-17,AR,73.1,39.2,0.74,0.0,cloudy
2023-07-17,AZ,89.6,42.5,0.38,0.0,partly_cloudy
2023-07-17,TN,54.9,78.2,0.21,0.0,rainy
2023-07-17,WA,77.9,58.7,0.48,0.0,partly_cloudy
2023-07-17,CT,60.5,91.7,0.0,0.0,snowy
2023-07-17,CA,52.0,81.0,0.24,0.0,snowy
2023-07-18,HI,47.0,62.1,0.22,0.0,sunny
2023-07-18,NY,28.8,21.4,0.58,0.0,sunny
2023-07-18,SC,89.7,78.5,0.01,0.0,cloudy
2023-07-18,MP,62.3,80.3,0.1,0.0,partly_cloudy
2023-07-18,AR,45.6,56.6,0.15,0.0,cloudy
2023-07-18,AZ,69.3,27.5,0.11,0.0,snowy
2023-07-18,TN,72.2,67.8,0.2,0.0,rainy
2023-07-18,WA,81.8,50.6,0.0,0.0,sunny
2023-07-18,CT,70.6,50.7,0.0,0.0,rainy
2023-07-18,CA,71.2,42.6,0.25,0.0,rainy
2023-07-19,HI,69.5,-6.9,0.0,0.0,cloudy
2023-07-19,NY,78.5,63.4,0.77,0.0,rainy
2023-07-19,SC,73.8,63.1,0.54,0.0,snowy
2023-07-19,MP,67.2,63.2,0.27,0.0,partly_cloudy
2023-07-19,AR,56.8,62.4,0.0,0.0,rainy
2023-07-19,AZ,106.9,70.4,0.65,0.0,partly_cloudy
2023-07-19,TN,58.8,76.4,0.16,0.0,cloudy
2023-07-19,WA,76.1,49.3,0.0,0.0,sunny
2023-07-19,CT,108.2,60.5,0.0,0.0,cloudy
2023-07-19,CA,97.9,27.9,0.24,0.0,sunny
2023-07-20,HI,78.8,39.0,0.0,0.0,partly_cloudy
2023-07-20,NY,72.6,32.6,0.0,0.0,cloudy
2023-07-20,SC,33.8,65.2,0.0,0.0,snowy
2023-07-20,MP,87.4,31.3,0.33,0.0,rainy
2023-07-20,AR,35.5,56.8,0.18,0.0,partly_cloudy
2023-07-20,AZ,74.0,-2.6,0.0,0.0,sunny
2023-07-20,TN,102.8,48.4,0.09,0.0,sunny
2023-07-20,WA,70.3,71.8,0.12,0.0,rainy
2023-07-20,CT,66.5,63.7,0.0,0.0,rainy
2023-07-20,CA,96.9,34.1,0.16,0.0,sunny
2023-07-21,HI,64.0,62.7,0.03,0.0,rainy
2023-07-21,NY,53.0,21.0,0.72,0.0,sunny
2023-07-21,SC,96.8,37.8,0.0,0.0,partly_cloudy
2023-07-21,MP,50.8,59.4,0.0,0.0,sunny
2023-07-21,AR,99.7,31.2,0.0,0.0,sunny
2023-07-21,AZ,71.5,25.4,0.0,0.0,partly_cloudy
2023-07-21,TN,74.0,39.9,0.0,0.0,partly_cloudy
2023-07-21,WA,95.2,74.3,0.11,0.0,sunny
2023-07-21,CT,83.1,64.5,0.0,0.0,cloudy
2023-07-21,CA,95.3,59.6,0.09,0.0,snowy
2023-07-22,HI,51.0,74.3,0.15,0.0,partly_cloudy
2023-07-22,NY,80.1,45.1,0.81,0.0,rainy
2023-07-22,SC,72.2,34.8,0.0,0.0,snowy
2023-07-22,MP,93.2,65.9,0.0,0.0,sunny
2023-07-22,AR,47.6,49.9,0.0,0.0,rainy
2023-07-22,AZ,63.9,17.5,0.44,0.0,cloudy
2023-07-22,TN,39.4,38.5,0.0,0.0,sunny
2023-07-22,WA,97.9,52.3,0.43,0.0,rainy
2023-07-22,CT,95.6,47.8,0.13,0.0,cloudy
2023-07-22,CA,62.2,84.0,0.59,0.0,rainy
2023-07-23,HI,61.0,6.9,0.24,0.0,partly_cloudy
2023-07-23,NY,85.2,80.2,0.0,0.0,sunny
2023-07-23,SC,76.6,97.1,0.0,0.0,cloudy
2023-07-23,MP,43.4,68.9,0.25,0.0,sunny
2023-07-23,AR,60.2,33.7,0.0,0.0,sunny
2023-07-23,AZ,62.2,46.5,0.09,0.0,partly_cloudy
2023-07-23,TN,87.0,57.6,0.25,0.0,rainy
2023-07-23,WA,112.2,61.7,0.4,0.0,partly_cloudy
2023-07-23,CT,75.5,66.1,0.62,0.0,partly_cloudy
2023-07-23,CA,95.4,106.5,0.0,0.0,rainy
2023-07-24,HI,35.8,53.5,0.08,0.0,rainy
2023-07-24,NY,38.6,69.8,0.09,0.0,sunny
2023-07-24,SC,63.2,70.3,0.0,0.0,snowy
2023-07-24,MP,105.9,55.4,0.0,0.0,snowy
2023-07-24,AR,28.3,73.9,0.34,0.0,snowy
2023-07-24,AZ,51.2,38.3,0.0,0.0,rainy
2023-07-24,TN,53.6,48.9,0.0,0.0,snowy
2023-07-24,WA,51.6,41.7,0.36,0.0,rainy
2023-07-24,CT,71.9,34.6,0.0,0.0,partly_cloudy
2023-07-24,CA,81.6,29.0,0.0,0.0,partly_cloudy
2023-07-25,HI,56.8,82.2,0.35,0.0,rainy
2023-07-25,NY,57.3,83.1,0.0,0.0,snowy
2023-07-25,SC,41.2,49.4,0.05,0.0,sunny
2023-07-25,MP,81.6,62.9,0.26,0.0,sunny
2023-07-25,AR,75.1,-2.8,0.0,0.0,sunny
2023-07-25,AZ,95.1,63.5,0.03,0.0,snowy
2023-07-25,TN,62.8,62.0,0.65,0.0,partly_cloudy
2023-07-25,WA,104.4,55.0,0.25,0.0,snowy
2023-07-25,CT,50.5,60.6,0.23,0.0,cloudy
2023-07-25,CA,80.0,20.5,0.06,0.0,rainy
2023-07-26,HI,60.4,43.3,0.0,0.0,partly_cloudy
2023-07-26,NY,79.9,55.0,0.27,0.0,cloudy
2023-07-26,SC,79.0,54.0,0.78,0.0,rainy
2023-07-26,MP,38.9,54.5,0.0,0.0,rainy
2023-07-26,AR,76.0,50.4,0.11,0.0,snowy
2023-07-26,AZ,97.7,47.4,0.12,0.0,sunny
2023-07-26,TN,48.4,37.3,0.96,0.0,sunny
2023-07-26,WA,81.3,29.9,0.0,0.0,cloudy
2023-07-26,CT,56.0,63.5,0.0,0.0,snowy
2023-07-26,CA,24.1,53.5,0.0,0.0,rainy
2023-07-27,HI,81.0,52.4,0.0,0.0,snowy
2023-07-27,NY,100.0,53.9,0.21,0.0,cloudy
2023-07-27,SC,87.9,52.6,0.06,0.0,snowy
2023-07-27,MP,51.8,74.1,0.44,0.0,cloudy
2023-07-27,AR,60.5,75.3,0.0,0.0,cloudy
2023-07-27,AZ,97.6,57.0,0.29,0.0,snowy
2023-07-27,TN,69.3,51.1,0.44,0.0,snowy
2023-07-27,WA,63.2,43.5,0.57,0.0,sunny
2023-07-27,CT,71.6,39.5,0.36,0.0,sunny
2023-07-27,CA,60.6,46.6,0.3,0.0,partly_cloudy
2023-07-28,HI,73.5,30.4,0.21,0.0,partly_cloudy
2023-07-28,NY,75.0,60.9,0.0,0.0,rainy
2023-07-28,SC,57.0,41.5,0.0,0.0,sunny
2023-07-28,MP,108.1,-6.9,0.0,0.0,snowy
2023-07-28,AR,69.2,65.2,0.2,0.0,rainy
2023-07-28,AZ,101.1,83.0,0.12,0.0,cloudy
2023-07-28,TN,98.5,54.7,0.0,0.0,cloudy
2023-07-28,WA,80.5,29.8,0.0,0.0,snowy
2023-07-28,CT,91.5,32.3,0.0,0.0,partly_cloudy
2023-07-28,CA,45.6,66.5,0.0,0.0,rainy
2023-07-29,HI,67.6,38.7,0.2,0.0,snowy
2023-07-29,NY,83.6,30.3,0.22,0.0,cloudy
2023-07-29,SC,64.4,82.0,0.22,0.0,partly_cloudy
2023-07-29,MP,74.0,68.4,0.19,0.0,partly_cloudy
2023-07-29,AR,80.5,34.1,0.11,0.0,rainy
2023-07-29,AZ,67.5,57.0,0.0,0.0,cloudy
2023-07-29,TN,113.6,37.5,0.25,0.0,snowy
2023-07-29,WA,72.2,73.5,0.69,0.0,sunny
2023-07-29,CT,88.5,66.0,0.07,0.0,cloudy
2023-07-29,CA,76.9,68.7,0.2,0.0,sunny
2023-07-30,HI,69.3,37.3,0.06,0.0,snowy
2023-07-30,NY,63.2,96.2,0.54,0.0,rainy
2023-07-30,SC,33.4,33.4,0.34,0.0,sunny
2023-07-30,MP,71.0,43.1,0.0,0.0,rainy
2023-07-30,AR,108.2,41.4,0.0,0.0,rainy
2023-07-30,AZ,90.8,34.1,0.6,0.0,cloudy
2023-07-30,TN,77.0,46.6,0.0,0.0,cloudy
2023-07-30,WA,96.2,59.4,0.0,0.0,cloudy
2023-07-30,CT,54.5,44.5,0.0,0.0,partly_cloudy
2023-07-30,CA,76.7,71.7,0.28,0.0,cloudy
2023-07-31,HI,95.7,37.7,0.38,0.0,snowy
2023-07-31,NY,60.4,46.7,0.0,0.0,sunny
2023-07-31,SC,96.4,30.2,0.03,0.0,partly_cloudy
2023-07-31,MP,26.1,44.8,0.0,0.0,rainy
2023-07-31,AR,98.8,66.9,0.43,0.0,snowy
2023-07-31,AZ,93.9,54.3,0.0,0.0,rainy
2023-07-31,TN,36.4,10.7,0.0,0.0,sunny
2023-07-31,WA,63.9,70.6,0.0,0.0,sunny
2023-07-31,CT,56.5,40.9,0.0,0.0,snowy
2023-07-31,CA,22.3,24.6,0.41,0.0,rainy
2023-08-01,HI,77.5,66.8,0.07,0.0,partly_cloudy
2023-08-01,NY,100.8,55.4,0.0,0.0,cloudy
2023-08-01,SC,11.1,33.7,0.44,0.0,snowy
2023-08-01,MP,59.8,87.7,0.26,0.0,partly_cloudy
2023-08-01,AR,48.6,54.3,0.0,0.0,cloudy
2023-08-01,AZ,58.2,11.6,0.0,0.0,snowy
2023-08-01,TN,59.8,40.2,0.05,0.0,rainy
2023-08-01,WA,53.5,64.5,0.2,0.0,partly_cloudy
2023-08-01,CT,78.9,76.6,0.59,0.0,rainy
2023-08-01,CA,103.0,47.8,0.31,0.0,partly_cloudy
2023-08-02,HI,108.8,27.5,0.0,0.0,partly_cloudy
2023-08-02,NY,46.6,36.8,0.0,0.0,rainy
2023-08-02,SC,35.6,82.6,0.08,0.0,sunny
2023-08-02,MP,96.6,37.3,0.23,0.0,sunny
2023-08-02,AR,76.0,95.7,0.28,0.0,partly_cloudy
2023-08-02,AZ,80.6,-1.5,0.0,0.0,snowy
2023-08-02,TN,72.9,22.7,0.39,0.0,snowy
2023-08-02,WA,96.3,36.3,0.18,0.0,cloudy
2023-08-02,CT,82.5,63.2,0.0,0.0,partly_cloudy
2023-08-02,CA,55.7,63.6,0.17,0.0,rainy
2023-08-03,HI,92.0,87.1,0.0,0.0,cloudy
2023-08-03,NY,119.2,79.4,0.0,0.0,sunny
2023-08-03,SC,84.9,28.6,0.33,0.0,rainy
2023-08-03,MP,82.8,77.6,0.4,0.0,cloudy
2023-08-03,AR,82.7,62.0,0.0,0.0,rainy
2023-08-03,AZ,37.7,49.6,0.0,0.0,partly_cloudy
2023-08-03,TN,35.4,7.4,0.05,0.0,cloudy
2023-08-03,WA,90.7,-3.0,0.33,0.0,partly_cloudy
2023-08-03,CT,92.1,44.3,0.0,0.0,partly_cloudy
2023-08-03,CA,43.6,23.1,0.0,0.0,rainy
2023-08-04,HI,82.6,66.2,0.68,0.0,sunny
2023-08-04,NY,64.2,24.4,0.0,0.0,snowy
2023-08-04,SC,52.4,39.7,0.49,0.0,rainy
2023-08-04,MP,90.6,-0.0,0.01,0.0,snowy
2023-08-04,AR,95.3,39.2,0.63,0.0,snowy
2023-08-04,AZ,58.4,37.1,0.29,0.0,sunny
2023-08-04,TN,57.6,62.7,0.0,0.0,partly_cloudy
2023-08-04,WA,87.2,3.6,0.0,0.0,rainy
2023-08-04,CT,65.1,39.0,0.0,0.0,partly_cloudy
2023-08-04,CA,29.3,20.5,0.0,0.0,snowy
2023-08-05,HI,62.4,51.1,0.39,0.0,sunny
2023-08-05,NY,99.2,41.0,0.53,0.0,sunny
2023-08-05,SC,85.5,79.1,0.38,0.0,sunny
2023-08-05,MP,14.3,96.0,0.05,0.0,snowy
2023-08-05,AR,42.4,41.2,0.16,0.0,cloudy
2023-08-05,AZ,68.1,38.0,0.51,0.0,sunny
2023-08-05,TN,96.9,70.8,0.45,0.0,rainy
2023-08-05,WA,45.4,47.4,0.0,0.0,cloudy
2023-08-05,CT,60.6,11.9,0.15,0.0,partly_cloudy
2023-08-05,CA,60.2,56.2,0.0,0.0,partly_cloudy
2023-08-06,HI,26.8,49.2,0.23,0.0,rainy
2023-08-06,NY,101.1,41.5,0.2,0.0,sunny
2023-08-06,SC,62.8,37.3,0.0,0.0,cloudy
2023-08-06,MP,81.1,26.5,0.0,0.0,cloudy
2023-08-06,AR,52.1,13.3,0.0,0.0,sunny
2023-08-06,AZ,65.5,46.3,0.4,0.0,rainy
2023-08-06,TN,62.0,85.3,0.51,0.0,sunny
2023-08-06,WA,72.6,64.6,0.0,0.0,rainy
2023-08-06,CT,112.1,55.6,0.46,0.0,sunny
2023-08-06,CA,64.2,60.1,0.0,0.0,sunny
2023-08-07,HI,88.2,46.5,0.0,0.0,rainy
2023-08-07,NY,35.2,66.0,0.0,0.0,cloudy
2023-08-07,SC,98.0,51.5,0.07,0.0,snowy
2023-08-07,MP,62.3,79.4,0.2,0.0,sunny
2023-08-07,AR,35.0,38.4,0.0,0.0,rainy
2023-08-07,AZ,66.9,34.2,0.0,0.0,cloudy
2023-08-07,TN,85.3,37.6,0.17,0.0,snowy
2023-08-07,WA,33.0,61.4,0.0,0.0,snowy
2023-08-07,CT,12.3,57.9,0.0,0.0,snowy
2023-08-07,CA,17.3,43.5,0.0,0.0,rainy
2023-08-08,HI,85.8,64.9,0.0,0.0,rainy
2023-08-08,NY,54.3,64.4,0.05,0.0,sunny
2023-08-08,SC,80.8,32.9,0.0,0.0,rainy
2023-08-08,MP,60.4,17.0,0.0,0.0,rainy
2023-08-08,AR,70.8,80.3,0.0,0.0,partly_cloudy
2023-08-08,AZ,65.5,38.5,0.0,0.0,sunny
2023-08-08,TN,74.7,44.0,0.0,0.0,snowy
2023-08-08,WA,89.9,44.7,0.41,0.0,rainy
2023-08-08,CT,70.9,27.7,0.04,0.0,sunny
2023-08-08,CA,71.1,64.9,0.0,0.0,partly_cloudy
2023-08-09,HI,68.4,26.5,0.0,0.0,rainy
2023-08-09,NY,54.8,37.1,0.0,0.0,snowy
2023-08-09,SC,67.1,23.4,0.01,0.0,sunny
2023-08-09,MP,66.2,51.6,0.59,0.0,partly_cloudy
2023-08-09,AR,95.2,30.3,0.01,0.0,sunny
2023-08-09,AZ,91.7,83.3,0.1,0.0,rainy
2023-08-09,TN,96.1,10.2,0.28,0.0,sunny
2023-08-09,WA,97.7,52.4,0.0,0.0,cloudy
2023-08-09,CT,91.7,70.1,0.8,0.0,sunny
2023-08-09,CA,51.2,54.4,0.35,0.0,sunny
2023-08-10,HI,52.7,11.8,0.49,0.0,cloudy
2023-08-10,NY,69.1,73.1,0.31,0.0,partly_cloudy
2023-08-10,SC,58.4,35.3,0.0,0.0,sunny
2023-08-10,MP,43.6,56.2,0.53,0.0,cloudy
2023-08-10,AR,57.0,28.3,0.4,0.0,sunny
2023-08-10,AZ,64.8,44.1,0.0,0.0,partly_cloudy
2023-08-10,TN,78.6,51.3,0.1,0.0,rainy
2023-08-10,WA,48.3,84.9,0.47,0.0,sunny
2023-08-10,CT,77.1,56.8,0.02,0.0,partly_cloudy
2023-08-10,CA,80.2,68.9,0.09,0.0,sunny
2023-08-11,HI,114.8,19.6,0.79,0.0,partly_cloudy
2023-08-11,NY,73.6,76.1,0.02,0.0,snowy
2023-08-11,SC,91.8,82.3,0.41,0.0,partly_cloudy
2023-08-11,MP,43.8,36.2,0.0,0.0,cloudy
2023-08-11,AR,96.0,41.1,0.0,0.0,partly_cloudy
2023-08-11,AZ,82.6,84.4,0.0,0.0,partly_cloudy
2023-08-11,TN,86.9,28.9,0.02,0.0,snowy
2023-08-11,WA,2.1,44.1,0.0,0.0,snowy
2023-08-11,CT,69.9,33.9,0.0,0.0,cloudy
2023-08-11,CA,48.5,72.9,0.31,0.0,sunny
2023-08-12,HI,84.8,54.3,0.29,0.0,cloudy
2023-08-12,NY,69.2,72.7,0.0,0.0,cloudy
2023-08-12,SC,62.9,54.6,0.1,0.0,partly_cloudy
2023-08-12,MP,66.4,36.5,0.43,0.0,partly_cloudy
2023-08-12,AR,21.6,13.6,0.45,0.0,partly_cloudy
2023-08-12,AZ,110.3,27.3,0.18,0.0,snowy
2023-08-12,TN,66.1,56.2,0.15,0.0,partly_cloudy
2023-08-12,WA,72.4,52.3,0.67,0.0,sunny
2023-08-12,CT,59.6,34.3,0.15,0.0,rainy
